content,cleaned_content,label,지점명
매장 정돈이 안돼 지저분했지만 햄버거랑 애플파이 오랜만에 맛있게 먹었네요,매장 정돈 이 안 돼다 지저분하다 햄버거 랑 애플파이 오랜 만 에 맛있다 먹다,1,가수원DT점
"맥도날드 아이스크림이랑
애플파이 냠냠",맥도날드 아이스크림 이랑 애플파이 냠냠,1,가수원DT점
친절해요~,친절하다,1,가수원DT점
좋아요,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
위치가 좋아요,위치 가 좋다,1,가수원DT점
존맛,존맛,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
가볍게 개인적인 업무를 보며 쉬기도 하고 밥도 먹는 곳,가볍다 개인 적 인 업무 를 보다 쉬 기도 하다 밥 도 먹다 곳,1,가수원DT점
위치가 좋아 주차하고 가볍게 쉬었다 가기에 좋습니다..,위치 가 좋다 주차 하고 가볍다 쉬다 가기 에 좋다,1,가수원DT점
맛있어요 ,맛있다,1,가수원DT점
좋아요,좋다,1,가수원DT점
맥날굳,맥날 굳다,1,가수원DT점
"매장도넓고  주문한거도  빠르게
나와서 좋네요
",매장 도 넓다 주 문 한 거도 빠르다 나오다 좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
조아요,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
좋아요,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
맥날 짱짱,맥날 짱짱,1,가수원DT점
갓튀긴 감자튀김 맛있어여,갓 튀기다 감자 튀김 맛있다,1,가수원DT점
ㄱ,,1,가수원DT점
굿,굿,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
빅맥  맛있어요.,빅맥 맛있다,1,가수원DT점
감튀 굿,감 튀다 굿,1,가수원DT점
굿,굿,1,가수원DT점
"맥모닝에만 있는 해쉬브라운
짜지만 맛있어요^^~~",맥 모닝 에만 있다 해쉬 브라운 짜지다 맛있다,1,가수원DT점
굿,굿,1,가수원DT점
ㄱㄷㆍㄷ,,1,가수원DT점
굳,굳다,1,가수원DT점
좋아요,좋다,1,가수원DT점
맛나요,맛 나 요,1,가수원DT점
굳,굳다,1,가수원DT점
"친절한 편이고, 일반적인 드라이브 스루 맥도날드 매장입니다.",친절하다 편이 고 일반 적 인 드라이브 스루 맥도날드 매장 이다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
맥도날드,맥도날드,1,가수원DT점
굿,굿,1,가수원DT점
좋아요 ,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굳,굳다,1,가수원DT점
굿굿,굿굿,1,가수원DT점
맥도날드앱 이용하면 저렴하게 먹을수있어 좋아요,맥도날드 앱 이용 하다 저렴하다 먹다 좋다,1,가수원DT점
굿,굿,1,가수원DT점
조아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
햄버거 먹으러 몇년만에 온 거 같아요,햄버거 먹다 몇 년 만에 온 거 같다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
신메뉴 1955트리플어니언 미쳤다.,신 메뉴 트리플 어니언 미치다,1,가수원DT점
신제품 먹었는데..비싸요.ㅎㅎ,신제품 먹다 비싸다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
ㄱ,,1,가수원DT점
굿,굿,1,가수원DT점
"오랜만에 맥머핀 먹고싶어서 왔는데 역시나 맛있네요👍 

신메뉴 맥그리들은 빵이 핫케이크 빵이었는데 저는 기존 맥머핀이 더 맛있는거 같긴 하지만 맥그리들도 맛없진 않아요!!",오랜 만 에 맥 머핀 먹다 오다 역시 나 맛있다 신 메뉴 맥 그 리 들 은 빵 이 핫케이크 빵 이다 저 는 기존 맥 머핀 이 더 맛있다 같다 하지만 맥 그 리 들 도 맛없다 않다,1,가수원DT점
굿굿,굿굿,1,가수원DT점
맛있어요!,맛있다,1,가수원DT점
좋아요 ,좋다,1,가수원DT점
자주 가서 사먹는데 넘 맛맀아용,자주 가다 사먹다 넘다 맛맀아용,1,가수원DT점
관저동에서 걸어서 오기 가까움,관저동 에서 걸다 오기 가깝다 움,1,가수원DT점
서구 맥도날드중에 최고라고 합니다!,서구 맥도날드 중 에 최고 라고 하다,1,가수원DT점
조아요,좋다,1,가수원DT점
"오늘 후렌치후라이는 맛없었어요
튀김온도가 문제인지 두번 다 눅눅해서 별로였어요. ",오늘 후렌치후 라이 는 맛없다 튀김 온도 가 문제 인지 두 번 다 눅눅하다 별로 이다,1,가수원DT점
굿,굿,1,가수원DT점
쉐이크 컵이 작아지면서 음료도 그 컵에 맞춰서 더 줄어들었어요! ,쉐이크 컵 이 작아지다 음료 도 그 컵 에 맞추다 더 줄어들다,1,가수원DT점
굿,굿,1,가수원DT점
매장이 청결이  영.... 좀...,매장 이 청결 이 영 좀,0,가수원DT점
괜찮아여 맛있어여 ,괜찮다 맛있다,1,가수원DT점
좋아여,좋다,1,가수원DT점
👍🏻,,1,가수원DT점
신메뉴 좋아요,신 메뉴 좋다,1,가수원DT점
굳,굳다,1,가수원DT점
"친절한데 제품에 실망했음
세상에 오레오맥플러리인데 오레오부스러리인줄
부서진가루만 잔뜩",친절하다 제품 에 실망하다 세상 에 오레오 맥플러리 인데 오레 오부 스럽다 이다 부서지다 가루 만 잔뜩,0,가수원DT점
어플 쿠폰  좋아요,어플 쿠폰 좋다,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
"아포가토 받을 때부터 아이스크림이 다 녹아있어서 너무 아쉬웠어요…
맥도날드에서는 그냥 선데이를 먹는 거로…",아포가토 받다 때 부터 아이스크림 이 다 녹다 너무 아쉽다 맥도날드 에서는 그냥 선데이 를 먹다 거 로,0,가수원DT점
드라이브쓰루로 주문하고 바로 픽업하니 편해서 자주갑니다,드라이브 쓰다 루 로 주문 하고 바로 픽업 하다 편하다 자주 가다,1,가수원DT점
굿,굿,1,가수원DT점
가수원점은 다른 맥도날드보다 확실히 맛있다,가수 원점 은 다른 맥도날드 보다 확실하다 맛있다,1,가수원DT점
치킨 스낵랩 너무 맛있어요^^,치킨 스낵 랩 너무 맛있다,1,가수원DT점
"1955  어니언을 먹었는데,. 음 그냥 이가격이면 더블쿼터파운치즈를 ㄷᆢ",어니언 을 먹다 음 그냥 이 가격 이 면 더블 쿼터 파다 치즈 를,0,가수원DT점
올 클리어! 맛있어요~,오다 클리어 맛있다,0,가수원DT점
굿,굿,1,가수원DT점
좋아요,좋다,1,가수원DT점
굳,굳다,1,가수원DT점
좀 불친절한듯..ㅜㅜ음식은 맛나요,좀 불친절하다 음식 은 맛 나 요,1,가수원DT점
"맥날은 가수원점이 가장 맛있는 것 같아요. 버거 속 재료와 소스도 안 부족하고, 감튀도 따뜻해 정말 맛있어요. ",맥날 은 가수 원점 이 가장 맛있다 것 같다 버거 속 재료 와 소스 도 안 부족하다 감 튀다 따뜻하다 정말 맛있다,1,가수원DT점
굿,굿,1,가수원DT점
조아요,좋다,1,가수원DT점
바쁘신데도 친절하세용,바쁘다 신다 친절하다,1,가수원DT점
굿,굿,1,가수원DT점
불고기버거 맛있어요,불고기 버거 맛있다,1,가수원DT점
굳,굳다,1,가수원DT점
커피 맛잇어요,커피 맛 잇다,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
저렴하게..,저렴하다,1,가수원DT점
좋아요,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
자주 애용하는곳이에요~,자주 애용 하다 곳 이에요,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
바닐라 라떼 할인행사합니다,바닐라 라떼 할인 행사 하다,1,가수원DT점
맥도날드앱을 활용하면 저렴하게 먹을수있어요~!,맥도날드 앱 을 활용 하다 저렴하다 먹다,1,가수원DT점
맛나고  가성비가 좋아요,맛 나다 가성 비 가 좋다,1,가수원DT점
런치세트가 있어서좋아요 더블불고기버거신랑이 좋아해요 뜨바라 맛있어요 해피데이?로 좀더싸게3200에 마셨어요,런치세트 가 있다 좋다 더블 불고기 버거 신랑 이 좋아하다 뜨다 바라다 맛있다 해피 데이 로 좀더 싸다 에 마시다,1,가수원DT점
"감자튀김을 코울슬로 바꿔서 먹을수 있어서 좋아요  2층에서 바라보는 뷰도 좋고  DT점이라 매장에서 드시는 분도 많지 않아서 혼밥하
기도 좋아요  타지점보다 훨씬깨끗해서 더 좋아요 ^^",감자 튀김 을 코 울 슬로 바꾸다 먹다 있다 좋다 층 에서 바라보다 뷰 도 좋다 점 이라 매장 에서 들다 분도 많다 않다 혼밥 하 기도 좋다 타 지점 보다 훨씬 깨끗하다 더 좋다,0,가수원DT점
굳,굳다,1,가수원DT점
쉐이크 파는곳이 없음 ㅠㅠ,쉐이크 팔다 곳 이 없다,1,가수원DT점
굿굿,굿굿,1,가수원DT점
좋아요,좋다,1,가수원DT점
"디티점이라 편하고
친절해요,",디티점 이라 편하다 친절하다,1,가수원DT점
매장이넓고 맛도돟아요,매장 이 넓다 맛도돟아 요,1,가수원DT점
😀,,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
맛있어요.,맛있다,1,가수원DT점
아침 일찍 좋아요,아침 일찍 좋다,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
가수원 맥날 자주 갑니다 ^^,가수원 맥날 자주 가다,1,가수원DT점
불고기버거 맛나게 먹었어요,불고기 버거 맛 나다 먹다,1,가수원DT점
조아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
새로나온 버거,새롭다 나오다 버거,1,가수원DT점
좋아용,좋다,1,가수원DT점
굿,굿,1,가수원DT점
맛있어요~,맛있다,1,가수원DT점
맛있어요 ,맛있다,1,가수원DT점
항상 잘가는 곳이고 빠르게 잘 나옵니다,항상 잘 가다 곳 이고 빠르다 자다 나오다,1,가수원DT점
"와.. 양이 진짜 적고 맛도 없어요. 금방 나와서 받으러 갔는데 햄버거가 작고 납작해서 엥? 했어요 근데 포장을 벗겨보니 내용물도 적고 진짜 허접하네요 다른 지점에서는 안 그랬는데 여기는 햄버거 상태가 너무 심각해요
비난하려는 목적이 아니라 개선되길 바라는 마음으로 후기 남깁니다.",오다 양 이 진짜 적다 맛 도 없다 금방 나오다 받다 가다 햄버거 가 작고 납작하다 엥 하다 근데 포장 을 벗기다 보다 내용물 도 적다 진짜 허다 접다 다른 지점 에서는 안 그랬는데 여기다 햄버거 상태 가 너무 심각하다 비난 하다 목적 이 아니다 개선 되다 바라다 마음 으로 후기 남기다,1,가수원DT점
주차하기 편해요,주차 하다 편하다,1,가수원DT점
🍔,,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
좋아요 ,좋다,1,가수원DT점
맥모닝 가격저렴하고좋아요,맥 모닝 가격 저렴하다 좋다,1,가수원DT점
빨라요,빨르다,1,가수원DT점
좋아요,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
아이스크림 짱,아이스크림 짱,1,가수원DT점
굿,굿,1,가수원DT점
내가 좋아한다고 해서 엄마가 사주심. ,내 가 좋아하다 하다 엄마 가 사 주심,1,가수원DT점
굿,굿,1,가수원DT점
언제나 맛난 맥모닝 ^^*,언제나 맛 난 맥 모닝,1,가수원DT점
좋아요 ,좋다,1,가수원DT점
맛있어요,맛있다,1,가수원DT점
조아요,좋다,1,가수원DT점
햄버거는 역쉬 맥도널드~~ 특히나 감튀... 넘 맛있어요~ 전 갠적으로 바싹튀겨달라해요~~^^,햄버거 는 역쉬 맥도널드 특히 나 감 튀다 넘다 맛있다 전 갠 적 으로 바싹 튀기다 달라 해 요,1,가수원DT점
맥너겟 맛있어요,맥너겟 맛있다,1,가수원DT점
"소프트 아이스크림은 맥도날드가 제일 맛있음 ㅋㅋㅋ
불고기버거 행사해서 겟겟!",소프트 아이스크림 은 맥도날드 가 제일 맛있다 불고기 버거 행사 하다 겟겟,1,가수원DT점
조아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
주말 아침은 맥도날드에서 시작!,주말 아침 은 맥도날드 에서 시작,1,가수원DT점
저렴해요 ,저렴하다,1,가수원DT점
좋아요,좋다,1,가수원DT점
방문,방문,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
맛있어요!,맛있다,1,가수원DT점
맛나요,맛 나 요,1,가수원DT점
늘 애용하는 식당. 너무 좋아하는 곳,늘 애용 하다 식당 너무 좋아하다 곳,1,가수원DT점
참새 방앗간 가듯이 가는곳이에요 주차편하고 친절해요,참새 방앗간 가다 가다 곳 이에요 주 차편 하고 친절하다,1,가수원DT점
굿,굿,1,가수원DT점
좋아요.,좋다,1,가수원DT점
맛나요,맛 나 요,1,가수원DT점
맥카페굿,맥카페 굿,1,가수원DT점
굳,굳다,1,가수원DT점
"맥모닝에만 해쉬브라운
짜지만 맛있어요^^~~",맥 모닝 에만 해쉬 브라운 짜지다 맛있다,1,가수원DT점
드라이브스루 이용해서 라지세트 하나랑 단품 하나시켰어요. 알바분이 아직 일이 안 익숙하신지 메뉴 확인도 안 하셔서 저희가 확인하니 맞다고 하시더니 받아보니 일반세트와 단품버거가 나왔더라고요. 바쁜 와중에 들린 거라 그냥 먹었어요. ,드라이브스루 이용 하다 라지 세트 하나 랑 단 품 하나 시키다 알바 분 이 아직 일이 안 익숙하다 메뉴 확인 도 안 하다 저희 가 확인 하다 맞다 하다 받다 보다 일 반 세트 와 단 품 버거 가 나오다 바쁘다 와중 에 들리다 거 라 그냥 먹다,0,가수원DT점
친절해요,친절하다,1,가수원DT점
슈림프 스낵랩 간식으로 먹기 좋아요(⁠・⁠∀⁠・⁠),슈 림프 스낵 랩 간식 으로 먹기 좋다,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
아침,아침,0,가수원DT점
좋아요 ,좋다,1,가수원DT점
빨리 나오고 햄버거도 맛있어요,빨리 나오다 햄버거 도 맛있다,1,가수원DT점
"맥도날드 맥모닝 해쉬브라운은 
칼로리 폭발이라도 맛있으면 0칼로리^^",맥도날드 맥 모닝 해쉬 브라운 은 칼로리 폭발 이라도 맛있다 칼로리,1,가수원DT점
맛있고 친절해요,맛있다 친절하다,1,가수원DT점
엯,엯,1,가수원DT점
맥 스파이시 상하이 버거,맥 스파이 시 상하이 버거,1,가수원DT점
와 더블 qpc 세트 9100  매움,오다 더블 세트 매 움,1,가수원DT점
굿,굿,1,가수원DT점
슈림프스낵랩 처음 먹어봤는데 제 입맛에는 치킨스낵랩이 좋아요.,슈 림프 스낵 랩 처음 먹다 보다 제 입맛 에는 치킨 스낵 랩 이 좋다,1,가수원DT점
새벽 아이스크림 뇸!,새벽 아이스크림 뇸,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
굿,굿,1,가수원DT점
짜요,짜다,1,가수원DT점
좋아요 ,좋다,1,가수원DT점
조아요,좋다,1,가수원DT점
좋아요,좋다,1,가수원DT점
정말 자주 가는 가게,정말 자주 가다 가게,1,가수원DT점
이용이 편안해 자주강ㅎ,이용 이 편안하다 자주 강,1,가수원DT점
친절해요 ,친절하다,1,가수원DT점
역시 맥플오레오👍,역시 맥 플 오레오,0,가수원DT점
"사람은 바글한테 매장 더럽네요ㅡㅡ
이건 아닌듯하네요. ",사람 은 바글 한테 매장 더럽다 이건 아니다 하다,1,가수원DT점
매장위생이 엉망이네요~테이블도 안닦여있고 음식물들이 굴러다녀요.바닥에는 양배추 포테이토등 널부려져있고  직원을 더 두어 신경써야할듯합니다. 최악이네요!,매장 위생 이 엉망 이네 요 테이블 도 안 닦이다 음식물 들 이 구르다 다니다 바닥 에는 양배추 포테이토 등 널 부리다 직원 을 더 두다 신경 써다 하다 하다 최악 이네 요,1,가수원DT점
"커피랑 간단한 식사와 노트북으로 사무 처리하러 종종 들릅니다~ 뷰 정말 좋구 깨끗하고~~맛두 최고궁~ 가성비 짱에(앱에 할인쿠폰두 
주시고~~) 아주 최곱니다!!! 맥도널드 정!!말!!!최고예요^^ 감사합니다^^ 오래~~오래~~번창하세요^^",커피 랑 간단하다 식사 와 노트북 으로 사무 처리 하다 종종 들르다 뷰 정말 좋다 깨끗하다 맛 두 최고 궁 가성 비 짱 에 앱 에 할인 쿠폰 두 주시 고 아주 최 곱다 맥도널드 정 말 최고 예요 감사하다 오래 오래 번창 하다,1,가수원DT점
좋아요! 아침은 맥모닝!,좋다 아침 은 맥 모닝,1,가수원DT점
조아요,좋다,1,가수원DT점
맛있고 깔끔합니다 ,맛있다 깔끔하다,1,가수원DT점
좋아요,좋다,1,가수원DT점
굿,굿,1,가수원DT점
