content,date,지점명,YearMonth
"주문할때 터치하는거 그거없고 카운터에서 주문 참고하세요 근데 왜 ""주문도아드릴게요""이러지?
그냥 주문하셨습니다. 이럼 되지않나? 우리나라 멘트문화 참 그래.",2021-07-01,대전터미널점,2021-07
슈니언버거 맛있어요,2021-07-01,대전터미널점,2021-07
좋아요,2021-07-01,대전터미널점,2021-07
맛이 예전만 못하네요,2021-07-01,대전터미널점,2021-07
친절해요,2021-07-01,대전터미널점,2021-07
굿,2021-07-01,대전터미널점,2021-07
좋아요,2021-07-01,대전터미널점,2021-07
굿잊니디~~,2021-07-01,대전터미널점,2021-07
Good,2021-07-01,대전터미널점,2021-07
굿,2021-07-01,대전터미널점,2021-07
좋아요.,2021-07-01,대전터미널점,2021-07
햄버거 짱,2021-07-01,대전터미널점,2021-07
굿,2021-07-01,대전터미널점,2021-07
주차두편하구  매장두 넓구 친절해요~~~,2021-07-01,대전터미널점,2021-07
드라이브쓰루좋아여,2021-07-01,대전터미널점,2021-07
음,2021-07-01,대전터미널점,2021-07
굿,2021-07-01,대전터미널점,2021-07
넘버~,2021-07-01,대전터미널점,2021-07
점원분들 친절하시고 주문빨리나오고 맛있어요,2021-07-01,대전터미널점,2021-07
빅맥,2021-07-01,대전터미널점,2021-07
조아요,2021-07-01,대전터미널점,2021-07
맛있어요,2021-07-01,대전터미널점,2021-07
,2021-07-01,대전터미널점,2021-07
굿굿,2021-06-01,대전터미널점,2021-06
깔끔하니 좋아요,2021-06-01,대전터미널점,2021-06
.,2021-06-01,대전터미널점,2021-06
ㅇ,2021-06-01,대전터미널점,2021-06
굿,2021-06-01,대전터미널점,2021-06
나에 즐거움~,2021-06-01,대전터미널점,2021-06
맥도날드,2021-06-01,대전터미널점,2021-06
역시 맛나죵,2021-06-01,대전터미널점,2021-06
.,2021-06-01,대전터미널점,2021-06
굿,2021-06-01,대전터미널점,2021-06
좋습니다 친절왕,2021-06-01,대전터미널점,2021-06
ㅇ,2021-06-01,대전터미널점,2021-06
ㅎㅎ쵝오^^,2021-06-01,대전터미널점,2021-06
좋아요.,2021-06-01,대전터미널점,2021-06
굿굿,2021-06-01,대전터미널점,2021-06
트리플치즈버거에 원래 패티가 2장만 들어가나요?,2021-06-01,대전터미널점,2021-06
굿,2021-06-01,대전터미널점,2021-06
굿,2021-06-01,대전터미널점,2021-06
굿,2021-06-01,대전터미널점,2021-06
좋아요,2021-06-01,대전터미널점,2021-06
맛있어용,2021-06-01,대전터미널점,2021-06
맛있음,2021-06-01,대전터미널점,2021-06
굿,2021-06-01,대전터미널점,2021-06
좋아요,2021-06-01,대전터미널점,2021-06
오우예~~ bts 세뚜,2021-06-01,대전터미널점,2021-06
좋아요.,2021-06-01,대전터미널점,2021-06
좋아요,2021-06-01,대전터미널점,2021-06
맛있어요,2021-06-01,대전터미널점,2021-06
맛있어요.,2021-06-01,대전터미널점,2021-06
좋아요,2021-05-01,대전터미널점,2021-05
짱,2021-05-01,대전터미널점,2021-05
굿,2021-05-01,대전터미널점,2021-05
좋아요.,2021-05-01,대전터미널점,2021-05
맛있어요ㅎㅎ,2021-05-01,대전터미널점,2021-05
좋아요..1+1아이스드립커피,2021-05-01,대전터미널점,2021-05
좋아요.,2021-05-01,대전터미널점,2021-05
빅맥이 맛있어요.,2021-05-01,대전터미널점,2021-05
맛있어요,2021-05-01,대전터미널점,2021-05
아메리카노 커피,2021-05-01,대전터미널점,2021-05
좋아요,2021-05-01,대전터미널점,2021-05
베이컨토마토디럭스 맛있어여,2021-05-01,대전터미널점,2021-05
8시에 오픈.. 출근전 아침식사하고 갑니다 커피가 맛나네요... 비오는 아침에 더욱 더,2021-05-01,대전터미널점,2021-05
좋아요,2021-05-01,대전터미널점,2021-05
굿,2021-05-01,대전터미널점,2021-05
햄버거가 맛잇어요 ~~,2021-05-01,대전터미널점,2021-05
굿,2021-05-01,대전터미널점,2021-05
점심에도 빅맥,2021-05-01,대전터미널점,2021-05
좋아요,2021-05-01,대전터미널점,2021-05
이른 저녁 빅맥세트~~,2021-05-01,대전터미널점,2021-05
긋굿,2021-05-01,대전터미널점,2021-05
좋아요,2021-05-01,대전터미널점,2021-05
좋아요.,2021-05-01,대전터미널점,2021-05
빅맥세트~~,2021-05-01,대전터미널점,2021-05
굿,2021-04-01,대전터미널점,2021-04
맛있게 잘 먹고 갑니다~~,2021-04-01,대전터미널점,2021-04
굿,2021-04-01,대전터미널점,2021-04
맛있어요,2021-04-01,대전터미널점,2021-04
냠냠,2021-04-01,대전터미널점,2021-04
맛있어요,2021-04-01,대전터미널점,2021-04
조아요,2021-04-01,대전터미널점,2021-04
맛있어요,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
굳,2021-04-01,대전터미널점,2021-04
맛있어요,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
맛있어요,2021-04-01,대전터미널점,2021-04
맛있어요,2021-04-01,대전터미널점,2021-04
굿,2021-04-01,대전터미널점,2021-04
친절하고 맛있어요 특히 모닝시간 추천이요,2021-04-01,대전터미널점,2021-04
친절하고 빨라요.,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
버거 먹을때 좀 걱정됨,2021-04-01,대전터미널점,2021-04
맛있어여~~^^,2021-04-01,대전터미널점,2021-04
빅맥 굿,2021-04-01,대전터미널점,2021-04
바쁘시네 너무,2021-04-01,대전터미널점,2021-04
굿,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
좋아요,2021-04-01,대전터미널점,2021-04
그저그런,2021-04-01,대전터미널점,2021-04
존맛,2021-04-01,대전터미널점,2021-04
굿,2021-04-01,대전터미널점,2021-04
역시 맥도날드 맥모닝에 아메리리카노가진리이다,2021-04-01,대전터미널점,2021-04
ㅈ,2021-04-01,대전터미널점,2021-04
"너무기대가컸나봄
촉촉한대구살  소스는맛있었음",2021-04-01,대전터미널점,2021-04
맛있네요~~~ 애플파이도요~^^,2021-04-01,대전터미널점,2021-04
맥모닝 해피밀좋아요,2021-04-01,대전터미널점,2021-04
저아요,2021-04-01,대전터미널점,2021-04
맨날굿,2021-03-01,대전터미널점,2021-03
"간단히브런치하러갔다가 입구부터 피곤ㅠ 이른아침부터 바닥비누질 청솟나는 직원 브러쉬로 바닥을 거품묻혀박박닦는데 음식먹는 중
인데 꼭 그래야만하는지  묻고싶었음ㅜ 2층공사하는지 인부아저씨들 문짝들고 지나다니고 장비들고 오르락내리락ㅜ 심지어 매장에 
손님은 발을 헛딛어 쟁반에 음료와버거를 바닥에 와장창ㅜ 구급대원까지오고ㅜ 이렇게피곤한 맥도날드는 처음ㅠㅠ",2021-03-01,대전터미널점,2021-03
갓도날드,2021-03-01,대전터미널점,2021-03
맛있어요,2021-03-01,대전터미널점,2021-03
굿굿,2021-03-01,대전터미널점,2021-03
최괴의 빅맥,2021-03-01,대전터미널점,2021-03
친절해요,2021-03-01,대전터미널점,2021-03
좋아요,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
굿~~,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
,2021-03-01,대전터미널점,2021-03
빅맥 좋아요~~,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
❤️,2021-03-01,대전터미널점,2021-03
맥도날드 항상 좋죠,2021-03-01,대전터미널점,2021-03
맛나요 ㅎㅎ,2021-03-01,대전터미널점,2021-03
좋아요,2021-03-01,대전터미널점,2021-03
굳,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
햄버거,2021-03-01,대전터미널점,2021-03
직원분들은 친절하세요,2021-03-01,대전터미널점,2021-03
맥날맨날감,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
맛있어요,2021-03-01,대전터미널점,2021-03
"정말 최악이네요~~ 상하이버거와 빅맥 후렌치후라이드를 포장으로 사왔는데 너무 화가나는게 후렌치후라이드위에 바로 영수증을 넣
어서 영수증이 기릉종이가 되어버렸네요.발암물질나오는 영수증에 무식하게 같이먹으라고..버거빵은 전자렌지에 돌린듯 뻣뻣하고 질
겨서~~ 돈만 버리고 열만받네요.",2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
굿,2021-03-01,대전터미널점,2021-03
"직접 가서 사오니까 맛있어요. ㅋㅋㅋ
메뉴도 빨리 나옵니다. 배달말고 직접 픽업하세요. ㅋ",2021-03-01,대전터미널점,2021-03
맛있어요,2021-02-01,대전터미널점,2021-02
굿,2021-02-01,대전터미널점,2021-02
친절하고 좋네요,2021-02-01,대전터미널점,2021-02
굿,2021-02-01,대전터미널점,2021-02
영수증보니 현금영수증안되었네요,2021-02-01,대전터미널점,2021-02
굿,2021-02-01,대전터미널점,2021-02
친절합니다,2021-02-01,대전터미널점,2021-02
맛있어요,2021-02-01,대전터미널점,2021-02
해피밀 장난감  불량 교환해주셨어요,2021-02-01,대전터미널점,2021-02
1일1맥날,2021-02-01,대전터미널점,2021-02
1일1맥날,2021-02-01,대전터미널점,2021-02
좋아요,2021-02-01,대전터미널점,2021-02
조아요,2021-02-01,대전터미널점,2021-02
"드라이브스루 손님도 많고, 매장 이용고객들도 많고 오늘은 손님이 꽤 많네요",2021-02-01,대전터미널점,2021-02
맛있어요,2021-02-01,대전터미널점,2021-02
존 맛탱~~~,2021-02-01,대전터미널점,2021-02
기달려도 갓튀긴 감자튀김 맛볼수이써좋아요,2021-02-01,대전터미널점,2021-02
가까운 곳에 있어서 자주 갑니다,2021-02-01,대전터미널점,2021-02
좋아요,2021-02-01,대전터미널점,2021-02
호,2021-01-01,대전터미널점,2021-01
.,2021-01-01,대전터미널점,2021-01
👍🏻,2021-01-01,대전터미널점,2021-01
좋아요,2021-01-01,대전터미널점,2021-01
좋아요,2021-01-01,대전터미널점,2021-01
쿠폰으로 먹어야 가성비 있는 한끼떼우기용,2021-01-01,대전터미널점,2021-01
맛있습니다 추천합니다,2021-01-01,대전터미널점,2021-01
맥날맨날감,2021-01-01,대전터미널점,2021-01
치즈스틱 맛있어요ㅎ,2021-01-01,대전터미널점,2021-01
에그불고기최고,2021-01-01,대전터미널점,2021-01
갓도날드,2021-01-01,대전터미널점,2021-01
가까운곳에 맥날 이거 하나라 좋아용~~,2021-01-01,대전터미널점,2021-01
좋아요,2021-01-01,대전터미널점,2021-01
가끔씩 땡기는 패스트푸드,2021-01-01,대전터미널점,2021-01
맛이있내요,2021-01-01,대전터미널점,2021-01
굿,2021-01-01,대전터미널점,2021-01
"Nbb갔다가 맥날 갔더니
세상이 참 고를게 많아졌다는 행복이 듬
빅맥과 상스는 역시는 역시 였다",2021-01-01,대전터미널점,2021-01
1955 버거 너무 맛있어요,2021-01-01,대전터미널점,2021-01
프렌치 프라이 맛있습니다,2021-01-01,대전터미널점,2021-01
조아요,2021-01-01,대전터미널점,2021-01
맛있어요,2021-01-01,대전터미널점,2021-01
간식으로는 역시 페스트푸드,2021-01-01,대전터미널점,2021-01
굿,2021-01-01,대전터미널점,2021-01
맛있음,2021-01-01,대전터미널점,2021-01
감자튀김존맛,2021-01-01,대전터미널점,2021-01
,2021-01-01,대전터미널점,2021-01
좋아요,2020-12-01,대전터미널점,2020-12
9,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
오늘은 감자튀김에 햄버거 와앙 맛있어!,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
항상 잘 먹고 갑니다.,2020-12-01,대전터미널점,2020-12
,2020-12-01,대전터미널점,2020-12
앱 할인받으면 싸요! 좋아요,2020-12-01,대전터미널점,2020-12
"맥도날드, 직원이 정말 정말 친절해요~~~",2020-12-01,대전터미널점,2020-12
굿!!!,2020-12-01,대전터미널점,2020-12
오랜만에 베토디 셋트 먹었는데 맛있었어요~~,2020-12-01,대전터미널점,2020-12
슈비버거 진짜 맛있어요 직원분들이 친절해요,2020-12-01,대전터미널점,2020-12
리치포테이토 넘비쌌음...ㅜㅠ,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
.좋아요,2020-12-01,대전터미널점,2020-12
직원분들이 친절하시고 좋아요,2020-12-01,대전터미널점,2020-12
1955 버거가 너무 맛있습니다,2020-12-01,대전터미널점,2020-12
좋아요,2020-12-01,대전터미널점,2020-12
커피맛 ~~좋아요,2020-12-01,대전터미널점,2020-12
좋아요,2020-12-01,대전터미널점,2020-12
.,2020-12-01,대전터미널점,2020-12
초코아이스크림을 주문했는데 초콜렛이 상태가 안좋았어요,2020-12-01,대전터미널점,2020-12
맛있어요,2020-12-01,대전터미널점,2020-12
맛있고. 친절합니다,2020-12-01,대전터미널점,2020-12
좋아요,2020-12-01,대전터미널점,2020-12
맛있어요!,2020-12-01,대전터미널점,2020-12
굿,2020-12-01,대전터미널점,2020-12
조아요,2020-12-01,대전터미널점,2020-12
직원분들이 친절하시고 좋아요,2020-12-01,대전터미널점,2020-12
겨울이지만 딸기 칠러가 추워도 맛있어요,2020-12-01,대전터미널점,2020-12
ㅅ,2020-12-01,대전터미널점,2020-12
직원분들이 친절하시고 맛이야 진리죠~,2020-12-01,대전터미널점,2020-12
맥너겟은 4조각으로 ㅎ,2020-12-01,대전터미널점,2020-12
쿠폰 사용해서 싸게 잘 먹고 왔어요~~!!,2020-12-01,대전터미널점,2020-12
맛있습니다.,2020-12-01,대전터미널점,2020-12
맛있어요,2020-12-01,대전터미널점,2020-12
맛있어요,2020-12-01,대전터미널점,2020-12
감튀랑 아이스커피 맛있어용~,2020-12-01,대전터미널점,2020-12
점심에 사람많아서 주문 너무오래걸렸어요.,2020-12-01,대전터미널점,2020-12
좋아요,2020-12-01,대전터미널점,2020-12
맛나요,2020-12-01,대전터미널점,2020-12
좋아요,2020-12-01,대전터미널점,2020-12
빠르고 친절해요.,2020-12-01,대전터미널점,2020-12
맛은 있는데 직원이 초짜인건지 응대가 좀 그랬어요..잠시만 기다려달라고 멘트칠수있는건데 자기네들끼리 얘기하면서 한참 기다리게 하더라구요...,2020-11-01,대전터미널점,2020-11
"햄버거에 양상추 없고 아무리 바빠도 무슨 햄버거를 먹다 남긴걸로 만들고 감튀는 흐물흐물
불러준다면서 부르지도않아 내가 챙겨감
알바생이라도 너무해요ㅠ",2020-11-01,대전터미널점,2020-11
모짜렐라 무난,2020-11-01,대전터미널점,2020-11
👍🏻,2020-11-01,대전터미널점,2020-11
치즈버거 먹었어요,2020-11-01,대전터미널점,2020-11
굿,2020-11-01,대전터미널점,2020-11
왜 먹어도먹어도 감.튀는 항상 맛있을까요,2020-11-01,대전터미널점,2020-11
자주가서 할인이라도 받으려고 어플 깔고 쿠폰 받아서 쓰고 자주 가네요,2020-11-01,대전터미널점,2020-11
다 좋은데 진입과 출차가 어렵네요... 드라이브스 두번은 어려울 듯하네요...,2020-11-01,대전터미널점,2020-11
맛있어요,2020-11-01,대전터미널점,2020-11
맛있어요,2020-11-01,대전터미널점,2020-11
맛있어요 상하이랑 치즈스틱,2020-11-01,대전터미널점,2020-11
조아요,2020-11-01,대전터미널점,2020-11
직원분들이 친절하시고 좋아요,2020-11-01,대전터미널점,2020-11
아이들이 좋아할만한 장난감 때문에 오늘도 해피밀 먹었네요,2020-11-01,대전터미널점,2020-11
맛있고 친절합니다,2020-11-01,대전터미널점,2020-11
맛있게 잘 먹었어요~,2020-11-01,대전터미널점,2020-11
맛있어요,2020-11-01,대전터미널점,2020-11
좋아요,2020-11-01,대전터미널점,2020-11
맛있어요,2020-11-01,대전터미널점,2020-11
맛있어요,2020-11-01,대전터미널점,2020-11
맛나요,2020-11-01,대전터미널점,2020-11
가까워서 자주 가요~ 감튀가 조금 짜요,2020-11-01,대전터미널점,2020-11
참깨빵이 아니네요 또 바꼈나 🥺,2020-11-01,대전터미널점,2020-11
끵,2020-11-01,대전터미널점,2020-11
